date,sku_id,units_sold,selling_price,gross_revenue,promo_flag,discount_pct,month,week_of_year,day_of_week,is_weekend,is_festival_month,is_payday_period,season_tag,holiday_flag,weather_index,campaign_intensity,platform_traffic_source,traffic_index,competitor_price_index,competitor_stockout_flag,bundle_offer_flag,stock_visibility_score,rating_score,review_volume,product_visibility_rank
1/26/24,SKU0007,29,845.46,24518.34,0,0.0699,1,4,4,0,0,1,winter,0,1.1053462537920073,1,organic,1.0522346363130182,0.9816403242362455,0,0,0.6286022017481048,3.75,488,97
1/27/24,SKU0007,32,863.1,27619.2,0,0.0505,1,4,5,1,0,1,winter,0,1.1274172989080233,0,affiliate,1.0536901162688372,0.961393398,0,1,0.678839671,3.75,488,104
1/28/24,SKU0007,31,894.27,27722.37,0,0.0162,1,4,6,1,0,1,winter,0,0.8638873046250062,1,affiliate,1.023287492748904,1.034971631954671,0,0,0.6002947857588825,3.75,488,114
1/29/24,SKU0007,29,826.83,23978.07,0,0.0904,1,5,0,0,0,1,winter,0,1.0187089286785673,0,paid,0.9905042000938041,0.969521108,0,0,0.6127579883213127,3.75,488,61
1/30/24,SKU0007,30,882.37,26471.1,0,0.0293,1,5,1,0,0,1,winter,0,1.0225325337184639,1,affiliate,0.9697525477042872,1.0033195987111676,0,0,0.6462191880719997,3.75,488,25
1/31/24,SKU0007,27,886.27,23929.29,0,0.025,1,5,2,0,0,1,winter,0,0.9761700080409257,0,paid,1.0251408077194222,1.0172320421288854,0,0,0.7010841261491323,3.75,488,76
2/1/24,SKU0007,42,540.49,22700.58,1,0.4054,2,5,3,0,0,1,winter,0,0.8360452285540636,1,affiliate,1.020889614801167,0.9828580949413903,0,1,0.7018703547972347,3.75,488,111
2/2/24,SKU0007,27,854.1,23060.7,0,0.0604,2,5,4,0,0,1,winter,0,1.0695669632809108,1,organic,1.0090863577047704,0.9748173139034617,0,0,0.6400783313497498,3.75,488,90
2/3/24,SKU0007,34,821.46,27929.64,0,0.0963,2,5,5,1,0,1,winter,0,0.7512305755338393,1,paid,1.018176456283676,0.9974350271763389,0,0,0.6640277306367156,3.75,488,31
2/4/24,SKU0007,32,864,27648,0,0.0495,2,5,6,1,0,1,winter,0,0.8594399852227582,1,paid,0.9840497798485133,0.956305352,0,1,0.6855032131979154,3.75,488,102
2/5/24,SKU0007,24,867.46,20819.04,0,0.0457,2,6,0,0,0,1,winter,0,0.878599278,0,paid,0.9892765089863333,0.9980291192194629,0,1,0.7057855900478563,3.75,488,94
2/6/24,SKU0007,32,826.92,26461.44,0,0.0903,2,6,1,0,0,1,winter,0,0.9381802468460069,0,paid,0.9901204330810637,0.9869412783988865,0,1,0.6166421765814295,3.75,488,33
2/7/24,SKU0007,31,854.28,26482.68,0,0.0602,2,6,2,0,0,1,winter,0,1.126163889440766,0,paid,0.9706136614514984,1.0079499113700243,0,1,0.540893738,3.75,488,62
2/8/24,SKU0007,28,834.92,23377.76,0,0.0815,2,6,3,0,0,0,winter,0,1.248502064763179,0,organic,0.973053479,0.9596041351469442,0,0,0.6863673700055993,3.75,488,62
2/9/24,SKU0007,27,827.83,22351.41,0,0.0893,2,6,4,0,0,0,winter,0,1.258344298684519,0,affiliate,0.9886228758687109,1.0130208959393496,0,0,0.6874096265348641,3.75,488,23
2/10/24,SKU0007,31,827.83,25662.73,0,0.0893,2,6,5,1,0,0,winter,0,1.1209389067699675,0,organic,1.0735274057676694,1.0198584573931166,0,0,0.6312681633267959,3.75,488,41
2/11/24,SKU0007,31,896.09,27778.79,0,0.0142,2,6,6,1,0,0,winter,0,1.0659540801625451,1,affiliate,0.987233281,0.9826872445426171,0,0,0.6081139895340705,3.75,488,27
2/12/24,SKU0007,40,552.58,22103.2,1,0.3921,2,7,0,0,0,0,winter,0,0.6495176699762857,1,organic,0.985026653,1.007594382562373,0,0,0.633965967,3.75,488,36
2/13/24,SKU0007,22,889.55,19570.1,0,0.0214,2,7,1,0,0,0,winter,0,1.1695179469002288,0,organic,1.0269406973693804,0.999016772,0,0,0.6107412130327339,3.75,488,93
2/14/24,SKU0007,32,835.83,26746.56,0,0.0805,2,7,2,0,0,0,winter,0,1.3943419850312695,0,affiliate,0.9345878073789571,1.0318688632100654,0,0,0.6265109995051797,3.75,488,54
2/15/24,SKU0007,43,578.94,24894.42,1,0.3631,2,7,3,0,0,0,winter,0,1.0679314648987952,1,affiliate,0.9951579353874573,1.0153119563042998,0,0,0.6117991792543659,3.75,488,91
2/16/24,SKU0007,43,608.76,26176.68,1,0.3303,2,7,4,0,0,0,winter,0,1.0351058972144553,1,organic,1.0009383839702468,0.9985724677189157,1,0,0.7442351197969078,3.75,488,100
2/17/24,SKU0007,31,872.82,27057.42,0,0.0398,2,7,5,1,0,0,winter,0,1.104804374027882,1,paid,1.0530965602617717,0.9656780334826757,0,0,0.6320512318317827,3.75,488,83
2/18/24,SKU0007,35,839.28,29374.8,0,0.0767,2,7,6,1,0,0,winter,0,1.109294287820911,1,affiliate,1.1045135268627846,0.9731562969206045,0,0,0.6065987733426115,3.75,488,3
2/19/24,SKU0007,40,571.31,22852.4,1,0.3715,2,8,0,0,0,0,winter,0,1.0202374502270772,2,paid,0.9991597480097478,0.9907011294927447,0,0,0.6243342375043701,3.75,488,95
2/20/24,SKU0007,33,714.29,23571.57,1,0.2142,2,8,1,0,0,0,winter,0,0.9439276200929583,1,paid,0.979288394,0.983280979,0,0,0.7438813176037447,3.75,488,100
2/21/24,SKU0007,41,792.1,32476.1,1,0.1286,2,8,2,0,0,0,winter,0,1.0542638814503964,2,affiliate,0.9864994070006112,0.9867664920875483,0,0,0.5562124689028024,3.75,488,82
2/22/24,SKU0007,26,875.46,22761.96,0,0.0369,2,8,3,0,0,0,winter,0,0.7942316185682042,0,affiliate,1.0012007613205833,1.0228228365405012,0,0,0.6317020856588248,3.75,488,26
2/23/24,SKU0007,48,518.77,24900.96,1,0.4293,2,8,4,0,0,0,winter,0,0.717636019,1,paid,0.9724474779340937,1.003813747375053,1,0,0.5423878966948767,3.75,488,6
2/24/24,SKU0007,32,853.91,27325.12,0,0.0606,2,8,5,1,0,0,winter,0,1.2041407961082262,0,paid,1.0036470529675827,1.0204259016092783,0,0,0.6253514319842619,3.75,488,69
2/25/24,SKU0007,27,886.82,23944.14,0,0.0244,2,8,6,1,0,1,winter,0,0.9312908004496301,0,paid,1.0257622501325716,1.0004611310829499,0,0,0.7197439585691378,3.75,488,90
2/26/24,SKU0007,31,855.1,26508.1,0,0.0593,2,9,0,0,0,1,winter,0,1.1073933214661438,0,affiliate,0.9914166328512466,0.997539951,0,0,0.7264840178292464,3.75,488,15
2/27/24,SKU0007,30,860.1,25803,0,0.0538,2,9,1,0,0,1,winter,0,1.233189098417445,0,affiliate,1.0496005533589323,0.9863681877982244,0,1,0.7364874963279517,3.75,488,18
2/28/24,SKU0007,31,879.73,27271.63,0,0.0322,2,9,2,0,0,1,winter,0,1.183042052441171,1,organic,0.9808271020853757,0.9762218488279228,0,0,0.7084067352413029,3.75,488,15
2/29/24,SKU0007,27,857.91,23163.57,0,0.0562,2,9,3,0,0,1,winter,0,0.9169910937013289,0,paid,0.9818209191630575,1.0030538983494655,0,0,0.5903923260793489,3.75,488,54
3/1/24,SKU0007,29,849.73,24642.17,0,0.0652,3,9,4,0,0,1,summer,0,1.0487131044265865,0,paid,0.9585586247210478,1.0282146606134561,0,0,0.634985717,3.75,488,49
3/2/24,SKU0007,34,829.01,28186.34,0,0.088,3,9,5,1,0,1,summer,1,0.8250869533010903,0,paid,1.0902020659087217,0.998760053,0,0,0.6090145401298195,3.75,488,27
3/3/24,SKU0007,32,868.19,27782.08,0,0.0449,3,9,6,1,0,1,summer,0,0.9843140347874011,0,organic,1.0610399280725749,1.0150247287134913,0,0,0.6609320679882588,3.75,488,13
3/4/24,SKU0007,43,501.22,21552.46,1,0.4486,3,10,0,0,0,1,summer,0,1.1569025426512496,2,affiliate,1.0241651068827442,0.9803077826499258,0,0,0.7551462904171059,3.75,488,81
3/5/24,SKU0007,32,904.27,28936.64,0,0.0052,3,10,1,0,0,1,summer,0,1.0048039360543999,2,affiliate,1.0140974714041224,0.9935245967959866,0,0,0.733345154,3.75,488,111
3/6/24,SKU0007,30,859.73,25791.9,0,0.0542,3,10,2,0,0,1,summer,0,0.5722946053409919,0,affiliate,0.9786350646447874,0.999624042,0,0,0.6985863255457443,3.75,488,44
3/7/24,SKU0007,35,876.19,30666.65,0,0.0361,3,10,3,0,0,1,summer,0,0.662310489,1,affiliate,1.006230771869288,1.0045904355510127,1,1,0.6574493824821092,3.75,488,6
3/8/24,SKU0007,30,894.91,26847.3,0,0.0155,3,10,4,0,0,0,summer,0,0.8797621644145576,0,affiliate,0.9703473421318473,0.9992256149846136,0,1,0.6724255326955219,3.75,488,27
3/9/24,SKU0007,27,874.82,23620.14,0,0.0376,3,10,5,1,0,0,summer,0,1.1999862488948332,0,organic,1.0642055063632119,0.9996182844010641,0,0,0.7000330890343471,3.75,488,71
3/10/24,SKU0007,34,869.73,29570.82,0,0.0432,3,10,6,1,0,0,summer,0,1.0298627891745031,1,paid,1.0859404036145008,0.9955649732403548,0,0,0.6542774163089861,3.75,488,14
3/11/24,SKU0007,28,888.37,24874.36,0,0.0227,3,11,0,0,0,0,summer,0,1.0211909686018326,0,paid,1.077527010381999,1.0101251381055987,0,0,0.7107366331414632,3.75,488,4
3/12/24,SKU0007,35,823.28,28814.8,0,0.0943,3,11,1,0,0,0,summer,0,0.8026049224644641,0,organic,0.9734376111558961,1.0081654523492614,1,0,0.7183053360674478,3.75,488,14
3/13/24,SKU0007,26,855.01,22230.26,0,0.0594,3,11,2,0,0,0,summer,0,1.0219647477202367,0,affiliate,1.037045846798432,0.9921874099911548,0,0,0.7457421714041894,3.75,488,115
3/14/24,SKU0007,26,863.1,22440.6,0,0.0505,3,11,3,0,0,0,summer,0,0.6587241532325683,0,organic,1.0263580226026707,0.9834403248732101,0,0,0.6067166568909388,3.75,488,29
3/15/24,SKU0007,24,903.27,21678.48,0,0.0063,3,11,4,0,0,0,summer,0,1.0512748274930273,0,paid,0.9650907774285452,0.9847702069545745,0,1,0.6548737820817794,3.75,488,88
3/16/24,SKU0007,27,840.19,22685.13,0,0.0757,3,11,5,1,0,0,summer,0,1.176886055742799,0,organic,1.0573311112538923,1.0340578836195966,0,0,0.6593587406809454,3.75,488,114
3/17/24,SKU0007,32,839.1,26851.2,0,0.0769,3,11,6,1,0,0,summer,0,0.8773619009500488,0,organic,1.0908913066910286,1.0066301016642873,0,0,0.6830082766824394,3.75,488,35
3/18/24,SKU0007,28,820.55,22975.4,0,0.0973,3,12,0,0,0,0,summer,0,1.1626594116543194,0,affiliate,0.9811488068123845,1.0184395635955297,0,0,0.6650548373371294,3.75,488,21
3/19/24,SKU0007,25,884.28,22107,0,0.0272,3,12,1,0,0,0,summer,0,0.892015693,0,affiliate,1.013246285,1.016489466515379,0,1,0.6766055367030424,3.75,488,73
3/20/24,SKU0007,29,863.19,25032.51,0,0.0504,3,12,2,0,0,0,summer,0,1.0221062129879113,0,affiliate,0.9952496229634132,1.0019112258223213,1,0,0.642196534,3.75,488,89
3/21/24,SKU0007,24,827.46,19859.04,0,0.0897,3,12,3,0,0,0,summer,0,0.9796095770120079,0,affiliate,1.0105963197673344,1.0068967777689224,0,0,0.6434747022366022,3.75,488,72
3/22/24,SKU0007,39,617.76,24092.64,1,0.3204,3,12,4,0,0,0,summer,0,1.0140801282233358,0,paid,0.9781590885642867,1.0083685215479152,0,1,0.6543643856289352,3.75,488,5
3/23/24,SKU0007,41,777.01,31857.41,1,0.1452,3,12,5,1,0,0,summer,1,1.2290430602701121,1,affiliate,1.052755282406529,0.9699009693826225,0,1,0.7089440974945305,3.75,488,20
3/24/24,SKU0007,29,897.46,26026.34,0,0.0127,3,12,6,1,0,0,summer,1,1.1321823952088217,1,affiliate,1.0644312561033729,1.0086174821528713,0,1,0.5967497810274418,3.75,488,81
3/25/24,SKU0007,42,677.66,28461.72,1,0.2545,3,13,0,0,0,1,summer,0,0.8983417829281246,2,paid,0.983820329,0.9865028413506635,0,0,0.6240216383398842,3.75,488,67
3/26/24,SKU0007,34,853.46,29017.64,0,0.0611,3,13,1,0,0,1,summer,0,0.5852556660466244,0,affiliate,0.9752419444566564,0.9853178541555758,1,0,0.7101367886432198,3.75,488,97
3/27/24,SKU0007,38,729.38,27716.44,1,0.1976,3,13,2,0,0,1,summer,0,1.1342205066595346,2,organic,0.9980582047485097,1.0057694673767565,0,1,0.7329693263648602,3.75,488,115
3/28/24,SKU0007,45,633.12,28490.4,1,0.3035,3,13,3,0,0,1,summer,0,1.1145864291156924,2,paid,0.9849668141484099,1.0557184962566915,0,0,0.5830161928043218,3.75,488,7
3/29/24,SKU0007,27,858.46,23178.42,0,0.0556,3,13,4,0,0,1,summer,1,1.0248267291571862,0,affiliate,1.001094442936522,0.9662506517470552,0,0,0.6206180436835542,3.75,488,112
3/30/24,SKU0007,26,882.73,22950.98,0,0.0289,3,13,5,1,0,1,summer,0,0.9162713846536366,0,affiliate,1.0273296947260362,0.9592827243260607,0,0,0.5818793765184898,3.75,488,43
3/31/24,SKU0007,30,889.91,26697.3,0,0.021,3,13,6,1,0,1,summer,0,1.239761175898524,0,paid,1.0768924763447094,1.0020643620134537,0,1,0.625464604,3.75,488,42
4/1/24,SKU0007,31,860.73,26682.63,0,0.0531,4,14,0,0,0,1,summer,0,0.7319182202328084,1,organic,1.008140064348978,0.9600593475427988,0,0,0.727215615,3.75,488,98
4/2/24,SKU0007,27,887.18,23953.86,0,0.024,4,14,1,0,0,1,summer,0,0.8823432487050896,1,organic,0.9577179420775906,0.9971356717612168,0,0,0.6592834630203449,3.75,488,73
4/3/24,SKU0007,42,771.47,32401.74,1,0.1513,4,14,2,0,0,1,summer,0,0.7800482070271726,2,affiliate,1.0436960467888288,0.9582737349986021,0,0,0.7207195605320931,3.75,488,10
4/4/24,SKU0007,34,844.37,28708.58,0,0.0711,4,14,3,0,0,1,summer,1,1.0556960639977253,0,affiliate,0.9750329898679191,1.008993518446624,0,0,0.6836162751936166,3.75,488,22
4/5/24,SKU0007,36,824.19,29670.84,0,0.0933,4,14,4,0,0,1,summer,0,0.9300186222397705,0,organic,0.9898620398771317,0.9988222028777469,1,0,0.681192586,3.75,488,55
4/6/24,SKU0007,28,882.73,24716.44,0,0.0289,4,14,5,1,0,1,summer,0,1.316678556956135,0,organic,1.0845229452212035,0.9814548669009696,0,0,0.7077877461680048,3.75,488,22
4/7/24,SKU0007,48,523.4,25123.2,1,0.4242,4,14,6,1,0,1,summer,0,1.0026709648497787,1,organic,1.026185879297782,1.024306821154733,0,0,0.7319066627426285,3.75,488,4
4/8/24,SKU0007,25,884.37,22109.25,0,0.0271,4,15,0,0,0,0,summer,0,0.9641789493111256,0,organic,1.0618494904753875,1.0038003140454244,0,0,0.6411521594689368,3.75,488,19
4/9/24,SKU0007,29,873.09,25319.61,0,0.0395,4,15,1,0,0,0,summer,0,1.0859050600965847,0,organic,0.9302063903920345,1.0125735586763884,0,0,0.6738455112361269,3.75,488,46
4/10/24,SKU0007,20,890.27,17805.4,0,0.0206,4,15,2,0,0,0,summer,1,0.8901704783546067,0,paid,0.913340376,0.9765248915602301,0,0,0.7011207069611173,3.75,488,96
4/11/24,SKU0007,45,535.49,24097.05,1,0.4109,4,15,3,0,0,0,summer,0,0.8374136128313803,2,paid,1.0067102243624442,1.0074593575518513,0,0,0.7166048790617024,3.75,488,71
4/12/24,SKU0007,34,798.56,27151.04,1,0.1215,4,15,4,0,0,0,summer,0,1.0802508960121044,0,affiliate,0.9569331658770736,0.9771775032374651,0,1,0.7015107505030734,3.75,488,41
4/13/24,SKU0007,29,851.1,24681.9,0,0.0637,4,15,5,1,0,0,summer,0,0.9266472408085734,0,affiliate,1.0524338923425076,1.0475018670179348,0,0,0.7018494743276036,3.75,488,114
4/14/24,SKU0007,28,876.19,24533.32,0,0.0361,4,15,6,1,0,0,summer,0,1.146396182,0,organic,1.024721406092311,1.0185046632749715,0,1,0.6263257384030748,3.75,488,60
4/15/24,SKU0007,25,907.18,22679.5,0,0.002,4,16,0,0,0,0,summer,0,1.0502169939711379,0,paid,0.9909732573365836,1.0036676375896685,0,0,0.6034319931512658,3.75,488,68
4/16/24,SKU0007,20,875.82,17516.4,0,0.0365,4,16,1,0,0,0,summer,0,1.017463154503011,0,affiliate,1.0086777730230516,1.0218383424674788,0,0,0.727454398,3.75,488,95
4/17/24,SKU0007,35,827.55,28964.25,0,0.0896,4,16,2,0,0,0,summer,0,1.0102675550214555,0,organic,1.0029917194268934,1.0031851213995486,1,0,0.6578184545436958,3.75,488,4
4/18/24,SKU0007,26,822.46,21383.96,0,0.0952,4,16,3,0,0,0,summer,0,0.987053453,0,paid,0.9923920322967813,0.9964298591728464,0,0,0.6272666128426752,3.75,488,115
4/19/24,SKU0007,39,694.39,27081.21,1,0.2361,4,16,4,0,0,0,summer,0,1.061129278381321,1,organic,0.9857545577464462,1.0030651852825327,0,0,0.6549325576874405,3.75,488,46
4/20/24,SKU0007,29,882.55,25593.95,0,0.0291,4,16,5,1,0,0,summer,1,0.940416102,1,organic,1.0436120002021894,0.9640890193995079,0,0,0.6132013226048127,3.75,488,71
4/21/24,SKU0007,36,828.92,29841.12,0,0.0881,4,16,6,1,0,0,summer,0,0.7063442949415335,1,paid,1.0294576234982276,0.9911530773798735,1,0,0.6645297425374013,3.75,488,17
4/22/24,SKU0007,33,745.65,24606.45,1,0.1797,4,17,0,0,0,0,summer,0,1.0116700144196327,0,organic,1.0353827119075392,1.004503713800229,0,0,0.7320739786430434,3.75,488,59
4/23/24,SKU0007,32,846.28,27080.96,0,0.069,4,17,1,0,0,0,summer,0,0.9309104303579692,1,affiliate,0.96807513,0.985331958,0,1,0.5590014110331657,3.75,488,13
4/24/24,SKU0007,29,855.28,24803.12,0,0.0591,4,17,2,0,0,0,summer,0,0.7934619115020258,0,affiliate,1.008250811833619,1.0418471123220672,1,0,0.7239505048021203,3.75,488,54
4/25/24,SKU0007,39,494.77,19296.03,1,0.4557,4,17,3,0,0,1,summer,0,1.1171027437770025,0,paid,1.009961151166029,0.9927722142856878,0,0,0.6522954304253469,3.75,488,71
4/26/24,SKU0007,33,846.73,27942.09,0,0.0685,4,17,4,0,0,1,summer,0,0.9429631103643346,0,organic,0.9466997560755597,1.0050442225291123,0,0,0.6852115025504868,3.75,488,18
4/27/24,SKU0007,33,895.09,29537.97,0,0.0153,4,17,5,1,0,1,summer,1,0.7382148252261747,0,affiliate,1.0595697505214505,1.0397575367295933,0,0,0.5638645943762133,3.75,488,63
4/28/24,SKU0007,32,867.64,27764.48,0,0.0455,4,17,6,1,0,1,summer,0,0.9887851786132893,0,paid,1.084020204597037,1.0159026876031794,0,0,0.715142958,3.75,488,39
4/29/24,SKU0007,30,863.55,25906.5,0,0.05,4,18,0,0,0,1,summer,0,0.8987851397220196,0,affiliate,0.9934078395371239,1.0429664342932017,1,0,0.6229855249228764,3.75,488,104
4/30/24,SKU0007,30,847.73,25431.9,0,0.0674,4,18,1,0,0,1,summer,0,0.7447679152478693,1,affiliate,1.0202337208670804,1.0032210172907619,0,0,0.7213644256335207,3.75,488,65
5/1/24,SKU0007,41,730.38,29945.58,1,0.1965,5,18,2,0,0,1,summer,0,1.0468279979512374,2,organic,0.9980056778649782,0.96975929,0,0,0.6396559192521943,3.75,488,45
5/2/24,SKU0007,34,873.82,29709.88,0,0.0387,5,18,3,0,0,1,summer,1,0.8424161363773426,0,organic,1.0048387238920722,0.9503551150325311,0,0,0.6865549500330536,3.75,488,53
5/3/24,SKU0007,33,874.91,28872.03,0,0.0375,5,18,4,0,0,1,summer,0,1.1077556199130194,1,paid,1.0256434027361323,0.9750166968381456,0,1,0.6257698917980378,3.75,488,40
5/4/24,SKU0007,31,875.28,27133.68,0,0.0371,5,18,5,1,0,1,summer,0,0.8653765838664207,0,organic,1.045002500028831,1.0043051446329645,0,0,0.7300094883661716,3.75,488,18
5/5/24,SKU0007,30,831.46,24943.8,0,0.0853,5,18,6,1,0,1,summer,0,1.146556959,0,organic,1.0669680899305234,1.0187264613457647,0,0,0.6259548338583816,3.75,488,38
5/6/24,SKU0007,44,560.31,24653.64,1,0.3836,5,19,0,0,0,1,summer,0,1.0638135239960211,1,paid,0.9534389637768645,1.019970942972002,0,0,0.5984689871171962,3.75,488,52
5/7/24,SKU0007,34,840.46,28575.64,0,0.0754,5,19,1,0,0,1,summer,0,1.016291484474103,1,paid,1.0030101540262115,0.9733171824519105,0,0,0.723585717,3.75,488,91
5/8/24,SKU0007,46,491.5,22609,1,0.4593,5,19,2,0,0,0,summer,0,0.8866246920416841,2,paid,0.9468261184541911,0.986384263,0,0,0.6694580570798939,3.75,488,50
5/9/24,SKU0007,34,878.91,29882.94,0,0.0331,5,19,3,0,0,0,summer,0,1.1357215950091357,1,affiliate,0.9875244284274305,1.0089753352432118,1,0,0.6577710563452858,3.75,488,78
5/10/24,SKU0007,34,836.83,28452.22,0,0.0794,5,19,4,0,0,0,summer,0,1.075533328845809,1,affiliate,0.979500113,0.9555252357960041,1,0,0.7099234570213664,3.75,488,71
5/11/24,SKU0007,30,823.74,24712.2,0,0.0938,5,19,5,1,0,0,summer,0,0.9456401110234444,0,affiliate,1.0624234393041243,0.9817791394272061,0,0,0.6355399071472544,3.75,488,7
5/12/24,SKU0007,32,855.55,27377.6,0,0.0588,5,19,6,1,0,0,summer,0,1.0870955950745238,0,affiliate,1.0373202749835977,1.0043621880598423,1,0,0.642499652,3.75,488,74
5/13/24,SKU0007,30,821.28,24638.4,0,0.0965,5,20,0,0,0,0,summer,0,0.8461626806440531,1,paid,1.0557866482709444,1.0032612136083292,0,0,0.5473252143232352,3.75,488,100
5/14/24,SKU0007,26,869.28,22601.28,0,0.0437,5,20,1,0,0,0,summer,0,0.8080351218784836,0,affiliate,0.9882038704221336,1.0184774584936118,0,1,0.6490816920502521,3.75,488,107
5/15/24,SKU0007,29,872.28,25296.12,0,0.0404,5,20,2,0,0,0,summer,0,0.9856650300768127,0,affiliate,0.9681812556248205,1.0017770102285706,0,0,0.6517601526095792,3.75,488,10
5/16/24,SKU0007,23,860.55,19792.65,0,0.0533,5,20,3,0,0,0,summer,0,1.0106675163439922,0,affiliate,0.9374416866044282,0.9933097440951516,0,0,0.6783607380416647,3.75,488,118
5/17/24,SKU0007,28,880.82,24662.96,0,0.031,5,20,4,0,0,0,summer,0,1.0641859888933134,1,affiliate,0.9992422606167107,0.9816154363595779,0,0,0.6188618057103509,3.75,488,40
5/18/24,SKU0007,27,852.01,23004.27,0,0.0627,5,20,5,1,0,0,summer,0,1.0097570231490598,0,organic,1.039944955890224,1.0058207899866525,0,0,0.5679570470941974,3.75,488,109
5/19/24,SKU0007,44,743.83,32728.52,1,0.1817,5,20,6,1,0,0,summer,1,1.1861070204301063,0,paid,1.073092631738773,0.9939446354020671,1,0,0.6812268511899358,3.75,488,96
5/20/24,SKU0007,34,825.83,28078.22,0,0.0915,5,21,0,0,0,0,summer,0,0.806424452,1,organic,1.0262052619324944,1.015072588012001,1,1,0.7541488982425214,3.75,488,72
5/21/24,SKU0007,38,754.92,28686.96,1,0.1695,5,21,1,0,0,0,summer,0,1.085248939656602,1,organic,1.023078763035455,0.9724614734672267,0,0,0.6229424673829865,3.75,488,10
5/22/24,SKU0007,28,885,24780,0,0.0264,5,21,2,0,0,0,summer,0,1.033846455469761,0,affiliate,0.9723635577472831,1.0355563063711148,1,0,0.6576253744445135,3.75,488,109
5/23/24,SKU0007,25,841.19,21029.75,0,0.0746,5,21,3,0,0,0,summer,0,1.2034316443485042,1,affiliate,0.9627052865232077,0.9855024476631997,0,0,0.6383894156456132,3.75,488,107
5/24/24,SKU0007,27,863.28,23308.56,0,0.0503,5,21,4,0,0,0,summer,0,1.018737389491585,0,organic,0.9872951494137813,0.9916202344573766,0,0,0.7278762281652342,3.75,488,13
5/25/24,SKU0007,31,851.37,26392.47,0,0.0634,5,21,5,1,0,1,summer,0,1.0474455664692712,0,paid,1.0227043953945751,1.0141083613013575,0,0,0.6845463841202487,3.75,488,86
5/26/24,SKU0007,29,860.1,24942.9,0,0.0538,5,21,6,1,0,1,summer,0,1.2641925928440951,0,affiliate,1.054020152817263,1.0127097141337496,0,0,0.6915440257991159,3.75,488,105
5/27/24,SKU0007,32,779.1,24931.2,1,0.1429,5,22,0,0,0,1,summer,0,1.1194436435345811,0,organic,0.9910014587583106,1.0105780884690774,0,0,0.6380335164781246,3.75,488,96
5/28/24,SKU0007,26,837.64,21778.64,0,0.0785,5,22,1,0,0,1,summer,0,1.091283359587167,0,organic,1.0214161306393252,0.9876133594903308,0,0,0.654716232,3.75,488,81
5/29/24,SKU0007,30,836.1,25083,0,0.0802,5,22,2,0,0,1,summer,0,0.9414800341990497,1,affiliate,0.9842144211575091,0.9565573702929558,0,1,0.5910048729191694,3.75,488,59
5/30/24,SKU0007,30,884.91,26547.3,0,0.0265,5,22,3,0,0,1,summer,0,1.0208425005063984,0,organic,0.9444126068756714,0.9962186665657851,0,1,0.6445939561891251,3.75,488,52
5/31/24,SKU0007,39,769.01,29991.39,1,0.154,5,22,4,0,0,1,summer,0,0.7521380809596099,2,affiliate,1.0205517230164631,1.0138771717423047,0,1,0.6502406265933293,3.75,488,82
6/1/24,SKU0007,31,843.01,26133.31,0,0.0726,6,22,5,1,0,1,monsoon,0,0.8734411908120462,0,affiliate,1.127184193170899,1.0085316546746912,0,0,0.6857389568474384,3.75,488,55
6/2/24,SKU0007,32,872.64,27924.48,0,0.04,6,22,6,1,0,1,monsoon,0,1.0970490015732497,0,organic,1.0691496611558395,1.0188001309953068,0,0,0.6694349086360356,3.75,488,77
6/3/24,SKU0007,36,880,31680,0,0.0319,6,23,0,0,0,1,monsoon,0,0.7331247109977982,0,paid,0.9532539426058779,0.9923413656529041,1,0,0.588706203,3.75,488,37
6/4/24,SKU0007,26,849.64,22090.64,0,0.0653,6,23,1,0,0,1,monsoon,0,1.013933796380336,0,paid,0.9553612452731222,0.9839278433441995,0,1,0.6402057133919742,3.75,488,114
6/5/24,SKU0007,44,669.75,29469,1,0.2632,6,23,2,0,0,1,monsoon,1,1.0026751428821072,1,paid,1.0480675563878685,0.9756756760861359,0,0,0.6576547757926126,3.75,488,19
6/6/24,SKU0007,27,890.64,24047.28,0,0.0202,6,23,3,0,0,1,monsoon,0,1.0583648176509473,0,affiliate,0.995882667,1.011306403742175,0,0,0.6491819622278624,3.75,488,46
6/7/24,SKU0007,41,736.2,30184.2,1,0.1901,6,23,4,0,0,1,monsoon,0,0.7455553521712664,1,affiliate,0.9996651120529617,1.0042764134672584,0,0,0.6870167373190597,3.75,488,23
